Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,num_theaters,runtime_mins,releaseYear,CULT_INDEX,CPI,prod_budget_ADJ,rev_totalGross_ADJ
3611,Spy Kids,Miramax,Family Adventure,Alexa Vega,3.165568,Robert Rodriguez,3.501322,-1,3104,88,2001,5.15E-11,177.1,47035573.12,264603541.6
3549,Just Visiting,Buena Vista,Fantasy Comedy,Jean Reno,5.713362,Jean-Marie Poiré,1.036,-1,1590,88,2001,5.82E-10,177.1,47035573.12,11224479.84
5398,Spy Kids: All the Time in the World,Miramax,Family Adventure,Jessica Alba,6.669279,Robert Rodriguez,3.501322,-1,3104,88,2001,5.15E-11,177.1,47035573.12,264603541.6
3504,The Center of the World,Artisan,Drama,Peter Sarsgaard,4.058946,Wayne Wang,1.102778,-1,7,88,2001,3.42E-05,177.1,321502.3279,2585362.897
3573,Not Another Teen Movie,Sony / Columbia,Comedy,Chris Evans,13.05323,Joel Gallen,1.206762,-1,2365,89,2001,1.02E-10,177.1,20158102.77,89795772.95
3542,Jeepers Creepers,United Artists,Horror,Gina Philips,3.310606,Victor Salva,2.14564,-1,2944,90,2001,7.50E-11,177.1,13438735.18,88978600.4
3593,Rush Hour 2,New Line,Action Comedy,Jackie Chan,9.499882,Brett Ratner,2.838137,-1,3118,90,2001,1.60E-11,177.1,120948616.6,530912007.1
3602,Serendipity,Miramax,Romantic Comedy,John Cusack,2.933359,Peter Chelsom,2.1119,-1,2601,90,2001,1.09E-10,177.1,25533596.84,118063984.6
3578,One Night at McCool s,USA Films,Crime Comedy,Liv Tyler,5.796673,Harald Zwart,1.926524,-1,1818,93,2001,5.45E-10,177.1,24189723.32,14767114.15
3481,American Outlaws,Warner Bros.,Western,Colin Farrell,7.075346,Les Mayfield,1.257992,-1,2348,94,2001,2.41E-10,177.1,3894997.097,31321688.96
3601,See Spot Run,Warner Bros.,Family Comedy,David Arquette,2.001193,John Whitesell,1.003718,-1,2656,94,2001,1.33E-10,177.1,47035573.12,78305398.48
3495,Black Knight,Fox,Adventure Comedy,Martin Lawrence,4.939159,Gil Junger,1.000038,-1,2571,95,2001,1.05E-10,177.1,67193675.89,78468535.33
3575,O,Lions Gate,Drama / Thriller,Mekhi Phifer,3.109116,Tim Blake Nelson,2.639176,-1,1434,95,2001,3.49E-10,177.1,4678109.597,37619100.14
3477,All Over the Guy,Lions Gate,Romantic Comedy,Sasha Alexander,3.581068,Julie Davis,1.174278,-1,7,95,2001,8.44E-05,177.1,298434.9844,2399866.47
3628,Wet Hot American Summer,USA Films,Comedy,Janeane Garofalo,2.822556,David Wain,3.036626,-1,1740,97,2001,5.55E-07,177.1,86175.99705,692984.7889
3547,Josie and the Pussycats,Universal,Comedy,Rachael Leigh Cook,4.756414,"Harry Elfont, Deborah Kaplan",1.195532,-1,2556,98,2001,2.68E-10,177.1,52411067.19,33500661.63
3629,What s the Worst That Could Happen?,MGM,Comedy,Martin Lawrence,4.939159,Sam Weisman,1.005505,-1,2675,99,2001,7.08E-11,177.1,80632411.07,75752200.5
3507,The Deep End,Fox Searchlight,Drama / Thriller,Tilda Swinton,6.224702,"Scott McGehee, David Siegel",1.001215,-1,6,101,2001,7.31E-05,177.1,4031620.553,20711910.76
3484,Angel Eyes,Warner Bros.,Romance,Jennifer Lopez,5.68544,Luis Mandoki,1.003724,-1,2375,102,2001,1.20E-10,177.1,71225296.44,56748051.72
4993,Brothers,Sony / Screen Gems,Comedy / Drama,Tobey Maguire,4.793836,Jim Sheridan,1.276751,-1,1378,102,2001,1.88E-10,177.1,8063241.107,64455216.96
3620,Tortilla Soup,Samuel Goldwyn,Comedy / Drama,Jacqueline Obrados,5.798673,Maria Ripoll,1.195968,-1,202,103,2001,5.18E-08,177.1,1304177.464,10487555.26
3478,Along Came a Spider,Paramount,Thriller,Morgan Freeman,10.531708,Lee Tamahori,2.43471,-1,2530,103,2001,1.05E-10,177.1,80632411.07,173895678.8
3591,Rock Star,Warner Bros.,Music Drama,Mark Wahlberg,10.552197,Stephen Herek,1.192774,-1,2525,105,2001,1.86E-10,177.1,76600790.51,39926291.17
914,Behind Enemy Lines,Fox,Action Thriller,David Carradine,3.173611,Gideon Amir,1.000016,-1,2770,108,2001,6.05E-11,177.1,53754940.71,138164062.4
3617,The Tailor of Panama,Sony / Columbia,Comedy Thriller,Pierce Brosnan,11.892026,John Boorman,2.022562,-1,199,109,2001,2.04E-08,177.1,28221343.87,32230043.97
3566,Monster s Ball,Lions Gate,Drama,Billy Bob Thornton,7.219093,Marc Forster,2.354073,-1,7,111,2001,6.51E-15,177.1,5375494.071,73414335.19
3537,Heist,Warner Bros.,Crime,Gene Hackman,5.934036,David Mamet,1.763245,-1,1891,111,2001,2.03E-10,177.1,52411067.19,55190799.6
3524,Ghost World,MGM,Comedy,Thora Birch,2.29635,Terry Zwigoff,1.144747,-1,5,111,2001,0.0001274193554,177.1,9407114.625,14596162.6
3604,Shallow Hal,Fox,Fantasy Comedy,Jack Black,6.233784,Peter and Bobby Farrelly,1.731697,-1,2770,113,2001,5.04E-11,177.1,53754940.71,166292318.4
3588,The Princess Diaries,Buena Vista,Family Comedy,Julie Andrews,2.243298,Garry Marshall,2.87058,-1,2537,114,2001,8.16E-11,177.1,34940711.46,254110282
3561,The Man Who Wasn t There,USA Films,Crime,Billy Bob Thornton,7.219093,Joel Coen,3.486929,1,39,116,2001,4.36E-07,177.1,2190628.7,17615956.15
3576,Ocean s Eleven,Warner Bros.,Crime Comedy,George Clooney,10.262565,Steven Soderbergh,3.673298,1,3075,116,2001,4.11E-11,177.1,114229249,430564741.1
3513,Driven,Warner Bros.,Sports Drama,Sylvester Stallone,11.153746,Renny Harlin,1.675911,1,2905,117,2001,7.60E-11,177.1,126324110.7,76809100.54
3473,15 Minutes,New Line,Thriller,Robert De Niro,12.722473,John Herzfeld,1.377055,1,2337,120,2001,9.43E-11,177.1,80632411.07,57286404.51
3621,Training Day,Warner Bros.,Crime Drama,Denzel Washington,7.858595,Antoine Fuqua,2.27986,1,2712,122,2001,5.56E-11,177.1,22370220.71,179890469.3
3563,The Mexican,DreamWorks,Crime Comedy,Brad Pitt,15.471204,Gore Verbinski,2.028421,1,2951,123,2001,5.60E-11,177.1,76600790.51,156916157.1
3496,Blow,New Line,Crime Drama,Johnny Depp,24.092727,Ted Demme,1.516945,1,2249,124,2001,1.52E-10,177.1,71225296.44,124393816.6
3610,Spy Game,Universal,Action Thriller,Robert Redford,5.552604,Tony Scott,2.568209,1,2770,126,2001,4.79E-11,177.1,154545454.5,146393723.3
3568,Moulin Rouge!,Fox,Musical,Nicole Kidman,8.728378,Baz Luhrmann,2.533526,1,2,127,2001,8.66E-14,177.1,67193675.89,134712864
3502,Captain Corelli s Mandolin,Universal,War Romance,Nicolas Cage,7.620036,John Madden,1.483173,1,1595,129,2001,3.08E-10,177.1,76600790.51,59963316.07
3541,In the Bedroom,Miramax,Drama,Tom Wilkinson,3.881453,Todd Field,1.006252,1,4,130,2001,1.67E-14,177.1,22845849.8,84345717.99
3553,A Knight s Tale,Sony / Columbia,Period Action,Heath Ledger,6.430554,Brian Helgeland,1.979656,1,2980,132,2001,6.96E-11,177.1,87351778.66,132795210.8
3624,Vanilla Sky,Paramount,Thriller,Tom Cruise,17.84187,Cameron Crowe,1.909663,1,2742,135,2001,5.86E-11,177.1,91383399.21,236197712.3
3528,Gosford Park,USA Films,Period Drama,Michael Gambon,5.749738,Robert Altman,4.083306,1,9,137,2001,6.69E-17,177.1,266086956.5,96970393.03
3494,Black Hawk Down,Sony (Revolution),War,Josh Hartnett,5.144174,Ridley Scott,6.305603,1,4,144,2001,3.42E-16,177.1,123636363.6,255025296.8
3569,Mulholland Drive,Universal,Drama / Thriller,Naomi Watts,8.26094,David Lynch,5.146075,1,66,147,2001,3.17E-07,177.1,2107719.937,16949244.16
3560,The Majestic,Warner Bros.,Period Drama,Jim Carrey,8.612773,Frank Darabont,7.179241,1,2361,152,2001,4.90E-10,177.1,96758893.28,65276492.88
3587,Pootie Tang,Paramount,Comedy,Lance Crouther,1.036,Louis C.K.,2.553391,0,712,81,2001,2.05E-09,177.1,9407114.625,7778509.297
3598,Scary Movie 2,Miramax,Horror Comedy,Anna Faris,9.118138,Keenen Ivory Wayans,2.221945,0,3220,83,2001,5.27E-11,177.1,60474308.3,167395141.8
3499,Bubble Boy,Buena Vista,Comedy,Jake Gyllenhaal,7.304084,Blair Hayes,1.000002,0,1605,84,2001,7.51E-10,177.1,17470355.73,11755848.93
257,Head Over Heels,Universal,Romantic Comedy,Mary Beth Hurt,1.766094,Joan Micklin Silver,1.000141,0,2338,87,2001,1.93E-10,177.1,18814229.25,24471044.43
3533,Head Over Heels,Universal,Romantic Comedy,Monica Potter,4.574267,Mark Waters,1.375626,0,2338,87,2001,1.93E-10,177.1,18814229.25,24471044.43
3434,Sexy Beast,Fox Searchlight,Crime,Ray Winstone,3.916096,Jonathan Glazer,1.760801,0,9,89,2001,2.66E-05,177.1,2027680.343,16305600.67
3622,Two Can Play That Game,Sony / Screen Gems,Romantic Comedy,Vivica A. Fox,5.173375,Mark Brown,1.1776,0,1297,91,2001,2.88E-10,177.1,17470355.73,52197926.73
3538,How High,Universal,Comedy,Method Man,2.282792,Jesse Dylan,2.222799,0,1266,93,2001,4.88E-10,177.1,26877470.36,73190899.09
3619,Tomcats,Sony (Revolution),Comedy,Jerry O Connell,2.045561,Gregory Poirier,1.562558,0,2617,95,2001,1.26E-10,177.1,14782608.7,31828620.97
3488,Atlantis: The Lost Empire,Buena Vista,Animation,Michael J. Fox,6.370772,"Gary Trousdale, Kirk Wise",1.079484,0,2,95,2001,6.25E-15,177.1,161264822.1,197319351.6
3574,Novocaine,Artisan,Comedy Thriller,Steve Martin,4.050386,David Atkins,1.00889,0,105,95,2001,1.11E-07,177.1,10750988.14,4781033.061
3626,The Wash,Lions Gate,Comedy,Dr. Dre,1,DJ Pooh,1.000011,0,749,96,2001,1.63E-09,177.1,9407114.625,23703584.07
3546,Joe Somebody,Fox,Comedy,Tim Allen,3.780707,John Pasquin,1.000004,0,2506,98,2001,7.20E-10,177.1,51067193.68,53455567.62
3515,Evolution,DreamWorks,Sci-Fi Comedy,David Duchovny,5.013749,Ivan Reitman,2.912312,0,2611,102,2001,8.17E-11,177.1,107509881.4,90014579.86
3498,The Brothers,Sony / Screen Gems,Comedy / Drama,Morris Chestnut,3.96002,Gary Hardwick,1.01512,0,1378,102,2001,1.88E-10,177.1,8063241.107,64455216.96
3613,Summer Catch,Warner Bros.,Sports Comedy,Freddie Prinze,3.03674,Michael Tollin,1.00635,0,2335,104,2001,1.72E-10,177.1,45691699.6,46370709.79
3607,Sidewalks of New York,Paramount Classics,Romantic Comedy,Edward Burns,2.690427,Edward Burns,3.05097,0,99,107,2001,8.17E-08,177.1,701377.2123,5640133.632
3492,Behind Enemy Lines,Fox,Action Thriller,Gene Hackman,5.934036,John Moore,1.12,0,2770,108,2001,6.05E-11,177.1,53754940.71,138164062.4
3518,Final Fantasy: The Spirits Within,Sony / Columbia,Animation,Ming-Na,4.641661,Hironobu Sakaguchi,1.102063,0,2649,108,2001,9.32E-11,177.1,184110671.9,75428241.39
3592,The Royal Tenenbaums,Buena Vista,Comedy,Gene Hackman,5.934036,Wes Anderson,3.756489,0,5,109,2001,5.19E-14,177.1,28221343.87,122922509.8
3442,Songcatcher,Lions Gate,Music Drama,Janet McTeer,2.745001,Maggie Greenwald,1.00001,0,7,109,2001,0.000248189827,177.1,893221.3594,7182843.23
3605,The Shipping News,Miramax,Drama,Kevin Spacey,9.394091,Lasse Hallström,3.665819,0,186,111,2001,4.23E-08,177.1,51067193.68,26841384.53
3526,The Glass House,Sony / Columbia,Thriller,Leelee Sobieski,2.77936,Daniel Sackheim,2.152382,0,1591,111,2001,3.46E-10,177.1,40316205.53,42607038.48
3509,Donnie Darko,Newmarket,Fantasy Drama,Jake Gyllenhaal,7.304084,Richard Kelly,2.127141,0,58,113,2001,7.31E-07,177.1,8063241.107,1214518.015
3595,Save the Last Dance,Paramount,Music Drama,Julia Stiles,5.271461,Thomas Carter,1.053199,0,2230,113,2001,7.43E-11,177.1,26581169.24,213752837.3
3579,Original Sin,MGM,Romantic Thriller,Antonio Banderas,6.646268,Michael Cristofer,2.33366,0,2194,116,2001,1.84E-10,177.1,56442687.75,38813451.11
702,Heartbreakers,MGM,Crime Comedy,Peter Coyote,3.98095,Bobby Roth,1.000006,0,2750,122,2001,1.05E-10,177.1,47035573.12,94688641.44
3534,Heartbreakers,MGM,Crime Comedy,Sigourney Weaver,7.507303,David Mirkin,1.416293,0,2750,122,2001,1.05E-10,177.1,47035573.12,94688641.44
3558,Life as a House,New Line,Drama,Kevin Kline,4.40648,Irwin Winkler,1.133784,0,29,124,2001,7.87E-16,177.1,36284584.98,36778316.81
3489,Baby Boy,Sony / Columbia,Drama,Tyrese Gibson,4.80375,John Singleton,2.051703,0,1533,129,2001,2.53E-10,177.1,21501976.28,67453261.28
3570,The Mummy Returns,Universal,Period Adventure,Brendan Fraser,5.270638,Stephen Sommers,2.259153,0,3401,130,2001,1.28E-11,177.1,131699604.7,474233714.9
3530,Hannibal,MGM,Thriller,Anthony Hopkins,11.137795,Ridley Scott,6.305603,0,3230,131,2001,1.52E-11,177.1,116916996,387547781.8
3514,Enemy at the Gates,Paramount,War,Jude Law,6.55814,Jean-Jacques Annaud,1.694828,0,1509,131,2001,1.79E-10,177.1,91383399.21,120663660
3540,I Am Sam,New Line,Drama,Sean Penn,3.381866,Jessie Nelson,1.00128,0,2,132,2001,2.53E-16,177.1,36284584.98,94630530.02
3365,The Golden Bowl,Lions Gate,Period Drama,Kate Beckinsale,10.593937,James Ivory,1.046887,0,5,134,2001,7.50E-05,177.1,890505.8667,7161007.14
3583,Pearl Harbor,Buena Vista,War,Ben Affleck,10.816353,Michael Bay,4.253741,0,3214,183,2001,1.77E-11,177.1,188142292.5,466071048.2
3609,Soul Survivors,Artisan,Horror,Melissa Sagemiller,2.124112,Stephen Carpenter,1.507889,1,601,84,2001,3.98E-09,177.1,22845849.8,7304232.823
3562,Max Keeble s Big Move,Buena Vista,Family Comedy,Alex D. Linz,3.816622,Tim Hill,1.019498,1,2014,86,2001,2.97E-10,177.1,33596837.94,40597691.05
3523,Get Over It,Miramax,Romantic Comedy,Kirsten Dunst,8.106726,Tommy O Haver,2.237741,1,1742,86,2001,3.89E-10,177.1,29565217.39,27175306.26
3511,Down to Earth,Paramount,Romantic Comedy,Chris Rock,2.754542,"Chris Weitz, Paul Weitz",2.539612,1,2521,87,2001,8.54E-11,177.1,65849802.37,150675357.3
3564,Monkeybone,Fox,Fantasy Comedy,Brendan Fraser,5.270638,Henry Selick,1.351688,1,1722,88,2001,4.36E-10,177.1,100790513.8,12704460.56
3630,Zoolander,Paramount,Comedy,Ben Stiller,9.085143,Ben Stiller,5.124371,1,2507,89,2001,7.48E-11,177.1,37628458.5,106040128.3
3582,Out Cold,Buena Vista,Comedy,Jason London,2.369997,Brendan and Emmett Malloy,1.003661,1,2011,89,2001,3.37E-10,177.1,32252964.43,32644727.78
3567,"Monsters, Inc.",Buena Vista,Animation,John Goodman,6.352456,Peter Docter,2.317754,1,3237,90,2001,2.02E-11,177.1,154545454.5,600652663.3
3606,Shrek,DreamWorks,Animation,Mike Myers,4.562793,"Andrew Adamson, Vicky Jenson",2.49099,1,3587,90,2001,4.16E-11,177.1,80632411.07,628333371
3545,Joe Dirt,Sony / Columbia,Comedy,David Spade,3.399546,Dennie Gordon,1.240814,1,2638,91,2001,1.60E-10,177.1,237865612.6,63587327.49
3267,P.U.N.K.S.,Urbanworld,Comedy,Tim Redwine,1.0108,Sean McNamara,2.66353,1,1740,91,2001,4.53E-07,177.1,46731.13053,375788.7169
3618,Thirteen Ghosts,Warner Bros.,Horror,Tony Shalhoub,4.277964,Steve Beck,1.276595,1,2781,91,2001,6.55E-11,177.1,56442687.75,98283434.01
3510,Double Take,Buena Vista,Action Comedy,Eddie Griffin,3.33238,George Gallo,1.038561,1,1631,92,2001,1.33E-10,177.1,8708367.017,70028499.58
3596,Saving Silverman,Sony / Columbia,Comedy,Jason Biggs,2.039212,Dennis Dugan,1.573618,1,2467,92,2001,1.43E-10,177.1,29565217.39,45545523
3497,Bones,New Line,Horror,Snoop Dogg,4.358842,Ernest R. Dickerson,1.007085,1,847,92,2001,1.08E-09,177.1,21501976.28,17175574.68
3550,Kingdom Come,Fox Searchlight,Comedy / Drama,LL Cool J,1.856925,Doug McHenry,1.000658,1,1111,94,2001,3.66E-10,177.1,9407114.625,54577661.37
3536,Hedwig and the Angry Inch,Fine Line,Musical,John Cameron Mitchell,1.003842,John Cameron Mitchell,1.00006,1,9,95,2001,1.39E-05,177.1,895404.1598,7200397.548
3505,Crazy/Beautiful,Buena Vista,Romance,Kirsten Dunst,8.106726,John Stockwell,1.295009,1,1601,95,2001,4.76E-10,177.1,17470355.73,39761278.69
3580,Osmosis Jones,Warner Bros.,Family Comedy,Bill Murray,7.206658,"Bobby Farrelly, Peter Farrelly, Tom Sito, Piet Kroon",1.366715,1,2305,96,2001,2.12E-10,177.1,47035573.12,31918228.28
3623,Valentine,Warner Bros.,Horror,Denise Richards,3.732622,Jamie Blanks,1.000623,1,2310,96,2001,8.78E-11,177.1,38972332.02,47850979.25
3557,Legally Blonde,MGM,Comedy,Reese Witherspoon,7.810618,Robert Luketic,2.101862,1,2620,96,2001,8.87E-11,177.1,24189723.32,226578588.8
3608,Someone Like You,Fox,Romantic Comedy,Ashley Judd,4.569644,Tony Goldwyn,2.653907,1,2345,97,2001,1.16E-10,177.1,30909090.91,64186803.49
3555,L.I.E.,Lot 47,Drama,Brian Cox,5.553396,Michael Cuesta,1.002409,1,12,97,2001,1.39E-05,177.1,332446.9062,2673373.932
3548,Joy Ride,Fox,Thriller,Paul Walker,9.906356,John Dahl,2.027372,1,2497,97,2001,1.63E-10,177.1,30909090.91,51585281.48
3525,Ghosts of Mars,Sony / Screen Gems,Sci-Fi Horror,Ice Cube,6.501255,John Carpenter,3.568243,1,2048,98,2001,2.94E-10,177.1,37628458.5,20445546.62
3551,Kiss of the Dragon,Fox,Action,Jet Li,5.698642,Chris Nahon,1.000021,1,2025,98,2001,1.03E-10,177.1,33596837.94,86492518.7
3625,Waking Life,Fox Searchlight,Animation,Ethan Hawke,8.889889,Richard Linklater,2.806094,1,4,99,2001,9.16E-05,177.1,846985.2345,6811035.808
3616,Swordfish,Warner Bros.,Action,Hugh Jackman,13.933749,Dominic Sena,1.000403,1,2678,99,2001,7.91E-11,177.1,137075098.8,163789374.8
3535,Hearts in Atlantis,Warner Bros.,Drama,Anthony Hopkins,11.137795,Scott Hicks,1.000021,1,1751,101,2001,1.70E-10,177.1,41660079.05,56775195.42
3581,The Others,Miramax,Period Horror,Nicole Kidman,8.728378,Alejandro Amenábar,2.052391,1,1678,101,2001,2.90E-10,177.1,22845849.8,226583314.3
3516,Exit Wounds,Warner Bros.,Action,Steven Seagal,5.477852,Andrzej Bartkowiak,1.113847,1,2830,101,2001,5.35E-11,177.1,67193675.89,121501330.6
3480,America s Sweethearts,Sony (Revolution),Romantic Comedy,Julia Roberts,8.000752,Joe Roth,2.072007,1,3011,102,2001,3.41E-11,177.1,61818181.82,219740430.4
3506,The Curse of the Jade Scorpion,DreamWorks,Comedy Thriller,Woody Allen,6.337672,Woody Allen,6.216602,1,903,102,2001,1.38E-09,177.1,44347826.09,17646318.22
3482,American Pie 2,Universal,Comedy,Jason Biggs,2.039212,James Rogers,1.64,1,3063,104,2001,2.33E-11,177.1,40316205.53,340625136.8
3627,The Wedding Planner,Sony / Columbia,Romantic Comedy,Jennifer Lopez,5.68544,Adam Shankman,2.149524,1,2785,104,2001,1.19E-10,177.1,47035573.12,141788698.2
3527,Glitter,Fox,Music Drama,Mariah Carey,3.678389,Vondie Curtis-Hall,2.440814,1,1202,104,2001,6.10E-10,177.1,29565217.39,10034006.87
3571,The Musketeer,Universal,Period Action,Tim Roth,5.760918,Peter Hyams,2.238416,1,2438,104,2001,1.04E-10,177.1,53754940.71,63554333.92
3531,Hardball,Paramount,Sports Drama,Keanu Reeves,20.75785,Brian Robbins,1.528349,1,2137,106,2001,2.14E-10,177.1,43003952.57,94421317.19
3487,Antitrust,MGM,Thriller,Ryan Phillippe,3.169335,Peter Howitt,2.757444,1,2433,108,2001,1.55E-10,177.1,116916996,26592267.19
3597,Say It Isn t So,Fox,Romantic Comedy,Chris Klein,3.393248,James B. Rogers,1.000001,1,1974,110,2001,3.41E-10,177.1,33596837.94,12958911.33
3589,Rat Race,Paramount,Comedy,John Cleese,3.345736,Jerry Zucker,2.590223,1,2550,112,2001,1.63E-10,177.1,23517786.56,132908717.6
3392,Memento,Newmarket,Thriller,Guy Pearce,5.767337,Christopher Nolan,7.658841,1,11,113,2001,4.19E-05,177.1,12094861.66,59965597.8
3508,Don t Say a Word,Fox,Thriller,Michael Douglas,6.125826,Gary Fleder,1.192458,1,2802,113,2001,6.72E-11,177.1,67193675.89,129114249.9
3486,The Anniversary Party,Fine Line,Comedy / Drama,Alan Cumming,3.082067,"Alan Cumming, Jennifer Jason Leigh",8.11787,1,11,115,2001,1.46E-05,177.1,1181489.015,9500949.955
3615,Sweet November,Warner Bros.,Romance,Keanu Reeves,20.75785,Pat O Connor,1.515118,1,2268,115,2001,1.18E-10,177.1,71225296.44,59362854.14
3521,From Hell,Fox,Period Horror,Johnny Depp,24.092727,Albert and Allen Hughes,1.798399,1,2305,122,2001,1.13E-10,177.1,47035573.12,74185814.4
3490,Bandits,MGM,Crime Comedy,Bruce Willis,8.831725,Barry Levinson,3.368775,1,3207,123,2001,7.61E-11,177.1,100790513.8,97596052.61
83,Score,Paramount,Crime,Casey Donovan,1.12,Radley Metzger,1.051,1,2129,123,2001,9.23E-11,177.1,91383399.21,166922630.6
3599,The Score,Paramount,Crime,Robert De Niro,12.722473,Frank Oz,3.655057,1,2129,123,2001,9.23E-11,177.1,91383399.21,166922630.6
3586,The Pledge,Warner Bros.,Drama / Thriller,Jack Nicholson,7.139274,Sean Penn,3.439866,1,1275,124,2001,4.66E-10,177.1,47035573.12,46322671.33
3474,3000 Miles to Graceland,Warner Bros.,Action Comedy,Kurt Russell,5.697005,Demian Lichtenstein,1.000023,1,2545,125,2001,1.21E-10,177.1,83320158.1,36972426.08
3590,Riding in Cars with Boys,Sony / Columbia,Comedy / Drama,Drew Barrymore,5.985069,Penny Marshall,1.991585,1,2770,131,2001,1.01E-10,177.1,8805855.903,70812441.47
3556,The Last Castle,DreamWorks,Action Drama,Robert Redford,5.552604,Rod Lurie,1.002988,1,2262,133,2001,1.61E-10,177.1,96758893.28,42827232.74
3476,Ali,Sony / Columbia,Sports Drama,Will Smith,9.818501,Michael Mann,3.844193,1,2446,156,2001,1.10E-10,177.1,143794466.4,136629561.8
3753,Return to Never Land,Buena Vista,Animation,Harriet Owen,1.001361,"Robin Budd, Donovan Cook",1.001552,1,2605,72,2002,1.32E-10,179.9,26459143.97,105982795.6
3714,Jackass: The Movie,Paramount,Comedy,Johnny Knoxville,3.568504,Jeff Tremaine,2.801475,1,2509,80,2002,4.94E-11,179.9,6614785.992,140613696.5
4455,Ice Age: The Meltdown,Fox,Animation,Ray Romano,6.095227,Carlos Saldanha,1.973881,1,3316,81,2002,2.48E-11,179.9,78054474.71,385998982.2
4935,The Spirit,DreamWorks,Animation,Gabriel Macht,3.006994,Frank Miller,2.802919,1,3317,82,2002,7.00E-11,179.9,105836575.9,160363210.6
3774,Spirit: Stallion of the Cimarron,DreamWorks,Animation,Matt Damon,9.690772,"Kelly Asbury, Lorna Cook",1.371375,1,3317,82,2002,7.00E-11,179.9,105836575.9,160363210.6
3723,Lilo & Stitch,Buena Vista,Animation,Daveigh Chase,2.314656,"Chris Sanders, Dean DeBlois",2.218266,1,3191,85,2002,3.67E-11,179.9,105836575.9,319050365.8
3648,Big Trouble,Buena Vista,Comedy,Tim Allen,3.780707,Barry Sonnenfeld,2.29832,1,1961,85,2002,2.95E-10,179.9,52918287.94,15903477.38
3769,Slackers,Sony / Columbia,Comedy,Jason Schwartzman,1.863446,Dewey Nicks,1.001932,1,1893,86,2002,3.60E-10,179.9,18521400.78,11567537.07
3805,Welcome to Collinwood,Warner Bros.,Crime Comedy,William H. Macy,4.371691,"Anthony Russo, Joe Russo",3.572464,1,16,86,2002,3.72E-06,179.9,79377431.91,736645.439
3612,Storytelling,Fine Line,Comedy / Drama,Paul Giamatti,2.644065,Todd Solondz,1.000011,1,4,87,2002,4.24E-05,179.9,250755.5598,2016452.548
3717,Juwanna Mann,Warner Bros.,Sports Comedy,Miguel A. Núñez,2.232252,Jesse Vaughan,1,1,1325,91,2002,3.44E-10,179.9,3720251.045,29916472.91
3674,Crossroads,Paramount,Drama,Britney Spears,2.203671,Tamra Davis,1.629669,1,2380,93,2002,7.40E-11,179.9,15875486.38,81387928.41
3698,The Good Girl,Fox Searchlight,Romance,Jennifer Aniston,8.688799,Miguel Arteta,1.00335,1,4,93,2002,6.76E-16,179.9,10583657.59,30677065.57
3715,Jason X,New Line,Sci-Fi Horror,Kane Hodder,2.774338,James Isaac,1.52,1,1878,93,2002,1.58E-10,179.9,14552529.18,28714674.24
930,Crossroads,Paramount,Drama,Ralph Macchio,3.064391,Walter Hill,2.373929,1,2380,93,2002,7.40E-11,179.9,15875486.38,81387928.41
3632,40 Days and 40 Nights,Miramax,Romantic Comedy,Josh Hartnett,5.144174,Michael Lehmann,1.462928,1,2225,94,2002,1.14E-10,179.9,10327657,83050026.54
5543,Resident Evil: Retribution,Sony / Screen Gems,Action Horror,Milla Jovovich,8.313143,Paul W. S. Anderson,2.2091,1,2528,94,2002,5.06E-11,179.9,43657587.55,87796330.13
3712,Impostor,Miramax,Sci-Fi Thriller,Gary Sinise,4.100318,Gary Fleder,1.192458,1,1870,95,2002,3.68E-10,179.9,39688715.95,13754222.07
